,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
10805,Corona,40.74238175015667,-73.85682497345258,New York Hall of Science Preschool Place,40.747895342826546,-73.85189656985474,Science Museum
10806,Corona,40.74238175015667,-73.85682497345258,McDonald's,40.749525,-73.863008,Fast Food Restaurant
10807,Corona,40.74238175015667,-73.85682497345258,Joon,40.747175,-73.850608,Persian Restaurant
10808,Corona,40.74238175015667,-73.85682497345258,FritesNMeats,40.747492,-73.851024,Food Truck
10809,Corona,40.74238175015667,-73.85682497345258,Mister Softee,40.748438378983856,-73.85159793281065,Food Truck
10810,Corona,40.74238175015667,-73.85682497345258,Carmela's Fast Scissors,40.74974535121743,-73.85815061463529,Cosmetics Shop
10811,Corona,40.74238175015667,-73.85682497345258,Empire Drive-In,40.74907746729897,-73.85225290993907,Indie Movie Theater
10812,Corona,40.74238175015667,-73.85682497345258,Aquacade,40.7389613558429,-73.84794533540907,Lake
10813,Corona,40.74238175015667,-73.85682497345258,Social Gumball Machine,40.748870176586294,-73.85174725138931,Candy Store
10814,Corona,40.74238175015667,-73.85682497345258,Andy's Gourmet Italian Ices,40.74882479432626,-73.85153475953176,Food Truck
10815,Corona,40.74238175015667,-73.85682497345258,Vinicio's Restaurant,40.750150616666666,-73.85842251666666,Latin American Restaurant
10816,Corona,40.74238175015667,-73.85682497345258,Wines & Liquors,40.74245,-73.867394,Liquor Store
10817,Corona,40.74238175015667,-73.85682497345258,Best Taste Bakery,40.7388801574707,-73.86640930175781,Bakery
10818,Forest Hills,40.72526378216503,-73.84447500788983,Forest Hills Bagels,40.7236,-73.84782,Bagel Shop
10819,Forest Hills,40.72526378216503,-73.84447500788983,iLoveKickboxing,40.72172927856445,-73.84748840332031,Boxing Gym
10820,Forest Hills,40.72526378216503,-73.84447500788983,Yellowstone Park,40.72625056917445,-73.84775876998901,Park
10821,Forest Hills,40.72526378216503,-73.84447500788983,Bangkok Cuisine,40.721061579256855,-73.84543184469939,Thai Restaurant
10822,Forest Hills,40.72526378216503,-73.84447500788983,Banter,40.7208198988685,-73.8431690461195,Bar
10823,Forest Hills,40.72526378216503,-73.84447500788983,Martha's Country Bakery,40.72055824017992,-73.84588327554577,Bakery
10824,Forest Hills,40.72526378216503,-73.84447500788983,Forest Hills Station House,40.7200567,-73.8452604,Cocktail Bar
10825,Forest Hills,40.72526378216503,-73.84447500788983,European Wax Center,40.72093923817735,-73.84672926996235,Health & Beauty Service
10826,Forest Hills,40.72526378216503,-73.84447500788983,Kissfish,40.72074314423575,-73.84625271538425,Seafood Restaurant
10827,Forest Hills,40.72526378216503,-73.84447500788983,Bareburger,40.71958902479828,-73.84306833891306,Burger Joint
10828,Forest Hills,40.72526378216503,-73.84447500788983,Shake Shack,40.719641,-73.843896,Burger Joint
10829,Forest Hills,40.72526378216503,-73.84447500788983,bambooYOGA,40.72134062819079,-73.84497570560177,Yoga Studio
10830,Forest Hills,40.72526378216503,-73.84447500788983,Empire Wines & Liquors,40.72488490550715,-73.85011349400075,Liquor Store
10831,Forest Hills,40.72526378216503,-73.84447500788983,Bath & Body Works,40.72033439389648,-73.84532768098802,Cosmetics Shop
10832,Forest Hills,40.72526378216503,-73.84447500788983,TITLE Boxing Club Forest Hills,40.72141155,-73.84866447,Boxing Gym
10833,Forest Hills,40.72526378216503,-73.84447500788983,Ripe Juice Bar & Grill,40.72079966168252,-73.84640631851359,Juice Bar
10834,Forest Hills,40.72526378216503,-73.84447500788983,Dirty Pierre's,40.71935779634807,-73.8452315991509,American Restaurant
10835,Forest Hills,40.72526378216503,-73.84447500788983,MacDonald Park,40.722239101562465,-73.84714129544219,Park
10836,Forest Hills,40.72526378216503,-73.84447500788983,Tu Casa Restaurant,40.72468247616315,-73.85000512822592,Peruvian Restaurant
10837,Forest Hills,40.72526378216503,-73.84447500788983,Zen and Yoga,40.72078865051756,-73.84450130125266,Yoga Studio
10838,Forest Hills,40.72526378216503,-73.84447500788983,El Coyote,40.72090059170039,-73.84665357634748,Mexican Restaurant
10839,Forest Hills,40.72526378216503,-73.84447500788983,West Side Tennis Club,40.71992535191127,-73.84843468666077,Tennis Court
10840,Forest Hills,40.72526378216503,-73.84447500788983,La Boulangerie,40.71911196478677,-73.84149320092642,Bakery
10841,Forest Hills,40.72526378216503,-73.84447500788983,Fay Da Bakery,40.72167589328224,-73.84436855633295,Bakery
10842,Forest Hills,40.72526378216503,-73.84447500788983,Red Mango,40.721504,-73.845112,Snack Place
10843,Forest Hills,40.72526378216503,-73.84447500788983,Pahal Zan Falafel & Mediterranean Grill,40.71994332739831,-73.84497614396027,Mediterranean Restaurant
10844,Forest Hills,40.72526378216503,-73.84447500788983,Forest Hills Stadium,40.71974315601368,-73.84976506233215,Tennis Stadium
10845,Forest Hills,40.72526378216503,-73.84447500788983,Waffles and Dinges,40.72034150638979,-73.84443625119327,Food Truck
10846,Forest Hills,40.72526378216503,-73.84447500788983,Spencer Pilates Arts,40.71957187636012,-73.84224473521449,Pilates Studio
10847,Forest Hills,40.72526378216503,-73.84447500788983,MoCA Asian Bistro,40.72098302397724,-73.84543560865858,Asian Restaurant
10848,Forest Hills,40.72526378216503,-73.84447500788983,Cabana Restaurant & Bar,40.720832783051165,-73.84562555922892,Caribbean Restaurant
10849,Forest Hills,40.72526378216503,-73.84447500788983,Sushi Yasu,40.720818495765954,-73.84640685820331,Sushi Restaurant
10850,Forest Hills,40.72526378216503,-73.84447500788983,Sahara Halal Food Cart,40.72091878591689,-73.84415483256922,Food Truck
10851,Forest Hills,40.72526378216503,-73.84447500788983,Sushi Time,40.71868261238623,-73.84145335857528,Sushi Restaurant
10852,Forest Hills,40.72526378216503,-73.84447500788983,Agora Taverna,40.72097,-73.846765,Greek Restaurant
10853,Forest Hills,40.72526378216503,-73.84447500788983,T-swirl crêpe,40.72074624429587,-73.84621447404467,Creperie
10854,Forest Hills,40.72526378216503,-73.84447500788983,Narita Japanese Restaurant,40.72079733718884,-73.84563896863934,Japanese Restaurant
10855,Forest Hills,40.72526378216503,-73.84447500788983,5 Burro Cafe,40.71931826555643,-73.84232633632269,Bar
10856,Forest Hills,40.72526378216503,-73.84447500788983,Nick's Pizza,40.718179971534305,-73.84069151979246,Pizza Place
10857,Forest Hills,40.72526378216503,-73.84447500788983,Memories Of Shanghai,40.72223689249719,-73.85088122548737,Shanghai Restaurant
10858,Forest Hills,40.72526378216503,-73.84447500788983,Sakura-Ya,40.71827603630656,-73.84042376984726,Food & Drink Shop
10859,Forest Hills,40.72526378216503,-73.84447500788983,Gloria Pizza,40.720917,-73.843346,Pizza Place
10860,Forest Hills,40.72526378216503,-73.84447500788983,Victoria's Secret,40.719496,-73.843637,Lingerie Store
10861,Forest Hills,40.72526378216503,-73.84447500788983,Chipotle Mexican Grill,40.7204886,-73.8459915,Burrito Place
10862,Forest Hills,40.72526378216503,-73.84447500788983,Natural Market,40.718450066039274,-73.84076188991867,Grocery Store
10863,Forest Hills,40.72526378216503,-73.84447500788983,Spy C Cuisine,40.71925024948447,-73.84239356402799,Szechuan Restaurant
10864,Forest Hills,40.72526378216503,-73.84447500788983,Rove,40.71905818315889,-73.84187926477888,New American Restaurant
10865,Forest Hills,40.72526378216503,-73.84447500788983,Kung Fu Tea 功夫茶,40.72073932489283,-73.84681965208102,Bubble Tea Shop
10866,Forest Hills,40.72526378216503,-73.84447500788983,Reef,40.71952230163646,-73.84251825855,Seafood Restaurant
10867,Forest Hills,40.72526378216503,-73.84447500788983,Starbucks,40.726219,-73.852728,Coffee Shop
10868,Forest Hills,40.72526378216503,-73.84447500788983,Cheese of the World,40.71957838228406,-73.84309366005638,Cheese Shop
10869,Forest Hills,40.72526378216503,-73.84447500788983,Chase Bank,40.7210067,-73.843897,Bank
10870,Forest Hills,40.72526378216503,-73.84447500788983,GameStop,40.72091122729918,-73.84436992786912,Video Game Store
10871,Forest Hills,40.72526378216503,-73.84447500788983,SEPHORA,40.71962250821889,-73.84374967055226,Cosmetics Shop
10872,Forest Hills,40.72526378216503,-73.84447500788983,Pasticceria Amore,40.71994054712389,-73.84359641641068,Bakery
10873,Forest Hills,40.72526378216503,-73.84447500788983,Paris Baguette,40.720338630753744,-73.84462519810026,Bakery
10874,Forest Hills,40.72526378216503,-73.84447500788983,Central Queens YM & YMHA,40.728586806143404,-73.84733255148102,Gym / Fitness Center
10875,Forest Hills,40.72526378216503,-73.84447500788983,LIRR Bridge - Forest Hills Trestle,40.72400259659745,-73.85354408628483,Scenic Lookout
10876,Forest Hills,40.72526378216503,-73.84447500788983,Roast N Co,40.726657950724366,-73.85358868303673,Restaurant
10877,Forest Hills,40.72526378216503,-73.84447500788983,Flagpole Green - Forest Hills Gardens,40.716881096526066,-73.84405145419831,Plaza
10878,Forest Hills,40.72526378216503,-73.84447500788983,Tamashii Ramen,40.71970436336352,-73.84361990608845,Ramen Restaurant
10879,Forest Hills,40.72526378216503,-73.84447500788983,Matiz Latin Cuisine,40.71899923087884,-73.83898566147683,Latin American Restaurant
10880,Forest Hills,40.72526378216503,-73.84447500788983,Arzu,40.726702892191334,-73.8518675031405,Middle Eastern Restaurant
10881,Forest Hills,40.72526378216503,-73.84447500788983,Tower Diner,40.72761060121135,-73.8548801452468,Diner
10882,Forest Hills,40.72526378216503,-73.84447500788983,Pretty Woman Salon & Spa,40.72434227019866,-73.85551023767614,Salon / Barbershop
10883,Forest Hills,40.72526378216503,-73.84447500788983,Queens Bagel Town Inc.,40.72689847411702,-73.85191078843508,Bagel Shop
10884,Forest Hills,40.72526378216503,-73.84447500788983,Mr. Vino Wine & Spirits,40.720246723037924,-73.84468974447856,Wine Shop
10885,Forest Hills,40.72526378216503,-73.84447500788983,Tuscan Hills,40.718933,-73.83905,Italian Restaurant
10886,Forest Hills,40.72526378216503,-73.84447500788983,Carmel Grocery Store,40.73217206482944,-73.84920180079918,Grocery Store
10887,Forest Hills,40.72526378216503,-73.84447500788983,Bonelle Pastry Shop,40.717103617695436,-73.8405707302451,Bakery
10888,Forest Hills,40.72526378216503,-73.84447500788983,Guantanamera,40.718680459199646,-73.83830605225432,Cuban Restaurant
10889,Forest Hills,40.72526378216503,-73.84447500788983,Portofino Ristorante,40.71915,-73.83986,Italian Restaurant
10890,Forest Hills,40.72526378216503,-73.84447500788983,Mito Asian Fusion,40.732425617477354,-73.84950647843817,Asian Restaurant
10891,Forest Hills,40.72526378216503,-73.84447500788983,Taco King,40.73280134050463,-73.84936418990986,Taco Place
10892,Forest Hills,40.72526378216503,-73.84447500788983,Sushi Akio,40.72130245443875,-73.85497441464499,Sushi Restaurant
10893,Forest Hills,40.72526378216503,-73.84447500788983,Underbridge Dog Run,40.73397578450007,-73.84502206010228,Dog Run
10894,Forest Hills,40.72526378216503,-73.84447500788983,Tu Arepa Pizza Cafe,40.727482026394895,-73.85302794070248,Spanish Restaurant
10895,Forest Hills,40.72526378216503,-73.84447500788983,Knish Nosh Knishes & Franks,40.727108,-73.854817,Snack Place
10896,Forest Hills,40.72526378216503,-73.84447500788983,CVS pharmacy,40.72679064351588,-73.85377220539202,Pharmacy
10897,Forest Hills,40.72526378216503,-73.84447500788983,Bagels etc etc etc,40.718215995372496,-73.84071353973411,Bagel Shop
10898,Forest Hills,40.72526378216503,-73.84447500788983,Grand Sichuan,40.72702335142174,-73.85478566841853,Chinese Restaurant
10899,Forest Hills,40.72526378216503,-73.84447500788983,Asian Bowl,40.726643532491394,-73.85198766041033,Asian Restaurant
10900,Forest Hills,40.72526378216503,-73.84447500788983,Xin Taste Lan Zhou Hand Pull Noodle,40.718712990190745,-73.84155482053757,Noodle House
10901,Forest Hills,40.72526378216503,-73.84447500788983,SUBWAY,40.72703027704455,-73.85307388455895,Sandwich Place
10902,Forest Hills,40.72526378216503,-73.84447500788983,The Mini Mart,40.73260632955265,-73.84820951925369,Deli / Bodega
10903,Forest Hills,40.72526378216503,-73.84447500788983,Midori Matsu,40.718293758410084,-73.8371883849713,Japanese Restaurant
10904,Forest Hills,40.72526378216503,-73.84447500788983,Pinang,40.718352780730164,-73.83735719639265,Malay Restaurant
10905,Forest Hills,40.72526378216503,-73.84447500788983,Cuzco Peru,40.72720948022917,-73.85474160690757,Peruvian Restaurant
10906,Forest Hills,40.72526378216503,-73.84447500788983,Baskin-Robbins,40.71814087733085,-73.84047243030386,Ice Cream Shop
10907,Forest Hills,40.72526378216503,-73.84447500788983,T-Mobile,40.71860122680664,-73.83855438232422,Mobile Phone Shop
10908,Forest Hills,40.72526378216503,-73.84447500788983,Sammie's To Go,40.71903258171348,-73.84154456628488,Sandwich Place
10909,Forest Hills,40.72526378216503,-73.84447500788983,Dunkin',40.7182208,-73.8404874,Donut Shop
10910,Forest Hills,40.72526378216503,-73.84447500788983,Happy Fresh Tortilla Grill,40.71896187740996,-73.84134177289579,Mexican Restaurant
10911,Forest Hills,40.72526378216503,-73.84447500788983,Subway,40.73221939432444,-73.84919253233578,Sandwich Place
10912,Forest Hills,40.72526378216503,-73.84447500788983,Michaels Bagels,40.718199821536025,-73.8407061863382,Bakery
10913,Forest Hills,40.72526378216503,-73.84447500788983,Subway,40.71863889018832,-73.83860621383712,Sandwich Place
10914,Forest Hills,40.72526378216503,-73.84447500788983,Baskin-Robbins,40.733070373535156,-73.8499755859375,Ice Cream Shop
10915,Forest Hills,40.72526378216503,-73.84447500788983,Dunkin',40.72715164278294,-73.8531961616568,Donut Shop
10916,Forest Hills,40.72526378216503,-73.84447500788983,New York Sports Clubs,40.7273394,-73.8534734,Gym / Fitness Center
10917,Forest Hills,40.72526378216503,-73.84447500788983,Red House Kitchen,40.721253093385656,-73.85503893152797,Chinese Restaurant
10918,Kew Gardens,40.7051790354148,-73.82981905825703,Tu Casa Restaurant,40.706112585751946,-73.83158644780553,South American Restaurant
10919,Kew Gardens,40.7051790354148,-73.82981905825703,Tikka Indian Grill,40.70587364181698,-73.83094233462995,Indian Restaurant
10920,Kew Gardens,40.7051790354148,-73.82981905825703,Thyme Natural Market & Cafe,40.70892899969781,-73.83039839773922,Juice Bar
10921,Kew Gardens,40.7051790354148,-73.82981905825703,"Forest Park, 112th Street Trailhead",40.70331193886035,-73.83322703499448,Trail
10922,Kew Gardens,40.7051790354148,-73.82981905825703,Baker's Dozen Bagels,40.70910373110088,-73.83002015103465,Bagel Shop
10923,Kew Gardens,40.7051790354148,-73.82981905825703,Kew Gardens Cinema,40.709044858285075,-73.82968199027339,Movie Theater
10924,Kew Gardens,40.7051790354148,-73.82981905825703,Dani's House of Pizza,40.708982123128486,-73.83053594442913,Pizza Place
10925,Kew Gardens,40.7051790354148,-73.82981905825703,Alba's Grocery & Deli,40.706002275532,-73.83136124820884,Deli / Bodega
10926,Kew Gardens,40.7051790354148,-73.82981905825703,7-Eleven,40.7079582,-73.8310468,Convenience Store
10927,Kew Gardens,40.7051790354148,-73.82981905825703,Singas Famous Pizza,40.7088699596655,-73.83049852765888,Pizza Place
10928,Kew Gardens,40.7051790354148,-73.82981905825703,Alfie's Pizza,40.69986036500267,-73.83251858445236,Pizza Place
10929,Kew Gardens,40.7051790354148,-73.82981905825703,Mehak Mughlai Cuisine,40.709164260688546,-73.82950858878768,Indian Restaurant
10930,Kew Gardens,40.7051790354148,-73.82981905825703,Austin's Ale House,40.709426167460336,-73.82997325323419,Pub
10931,Kew Gardens,40.7051790354148,-73.82981905825703,Dog Days & Cat Nights,40.70634800222273,-73.83401525297805,Pet Store
10932,Kew Gardens,40.7051790354148,-73.82981905825703,Forest Park - Sobelsohn Playground,40.70946064434171,-73.83620656826699,Playground
10933,Kew Gardens,40.7051790354148,-73.82981905825703,The Venue,40.705805,-73.830967,New American Restaurant
10934,Kew Gardens,40.7051790354148,-73.82981905825703,Homestead Gourmet Shop,40.70822828743037,-73.8307085726891,Gourmet Shop
10935,Kew Gardens,40.7051790354148,-73.82981905825703,Ascend Day Spa,40.70957840000001,-73.8303128,Spa
10936,Kew Gardens,40.7051790354148,-73.82981905825703,Ateaz Organic Coffee and Tea,40.70726779697335,-73.83525142155963,Coffee Shop
10937,Kew Gardens,40.7051790354148,-73.82981905825703,Puppy Land,40.70050277573157,-73.83107597418446,Pet Service
10938,Kew Gardens,40.7051790354148,-73.82981905825703,Forest Park - Wallenberg Square,40.707895,-73.837348,Plaza
10939,Kew Gardens,40.7051790354148,-73.82981905825703,The Overlook,40.7105313572561,-73.83543065615814,Park
10940,Kew Gardens,40.7051790354148,-73.82981905825703,Crazy Willy's,40.69956267562657,-73.83227479195455,Latin American Restaurant
10941,Kew Gardens,40.7051790354148,-73.82981905825703,iLoveKickboxing,40.7025937,-73.81874669999999,Boxing Gym
10942,Kew Gardens,40.7051790354148,-73.82981905825703,The Classic Diner,40.700039391718455,-73.83152051351573,Diner
10943,Kew Gardens,40.7051790354148,-73.82981905825703,Kaieteur Restaurant,40.69956989231225,-73.83079342640727,Caribbean Restaurant
10944,Kew Gardens,40.7051790354148,-73.82981905825703,Crunch - Richmond Hill,40.69856739999999,-73.8337737,Gym / Fitness Center
10945,Kew Gardens,40.7051790354148,-73.82981905825703,Mini-burger,40.708837120939236,-73.83037651729441,American Restaurant
10946,Kew Gardens,40.7051790354148,-73.82981905825703,Starbucks,40.702583301775555,-73.8185413918591,Coffee Shop
10947,Kew Gardens,40.7051790354148,-73.82981905825703,Kew Gardens Nails,40.71298751339131,-73.82802016967955,Cosmetics Shop
10948,Kew Gardens,40.7051790354148,-73.82981905825703,Mr. Wish,40.709282657596596,-73.82990660161482,Bubble Tea Shop
10949,Kew Gardens,40.7051790354148,-73.82981905825703,JFK Liquors,40.70374701966976,-73.8214263269882,Liquor Store
10950,Kew Gardens,40.7051790354148,-73.82981905825703,Chase Bank,40.698384,-73.834178,Bank
10951,Kew Gardens,40.7051790354148,-73.82981905825703,Caribbean Cabana,40.69907265775512,-73.83331633531554,Lounge
10952,Kew Gardens,40.7051790354148,-73.82981905825703,Vincent & Andrea's Pizzeria,40.698207943773696,-73.83510402118371,Pizza Place
10953,Kew Gardens,40.7051790354148,-73.82981905825703,Alba's Pizzeria & Restaurant,40.70899201505683,-73.81913858263627,Pizza Place
10954,Kew Gardens,40.7051790354148,-73.82981905825703,24 Hour Fitness,40.714006603834804,-73.83116160681269,Gym / Fitness Center
10955,Kew Gardens,40.7051790354148,-73.82981905825703,China Garden,40.71367,-73.829676,Asian Restaurant
10956,Kew Gardens,40.7051790354148,-73.82981905825703,Queens Fruit Market,40.71369510469975,-73.83007764617042,Market
10957,Kew Gardens,40.7051790354148,-73.82981905825703,Texas Chicken And Burgers,40.71375112529431,-73.82993604300313,Fried Chicken Joint
10958,Kew Gardens,40.7051790354148,-73.82981905825703,MTA Subway - Union Tpke/Kew Gardens (E/F),40.713851363429264,-73.83008260211508,Metro Station
10959,Kew Gardens,40.7051790354148,-73.82981905825703,Tex-Mexican Express,40.71337818397025,-73.82553436628704,Mexican Restaurant
10960,Richmond Hill,40.69794731471763,-73.83183321446887,Alfie's Pizza,40.69986036500267,-73.83251858445236,Pizza Place
10961,Richmond Hill,40.69794731471763,-73.83183321446887,Crunch - Richmond Hill,40.69856739999999,-73.8337737,Gym / Fitness Center
10962,Richmond Hill,40.69794731471763,-73.83183321446887,Crazy Willy's,40.69956267562657,-73.83227479195455,Latin American Restaurant
10963,Richmond Hill,40.69794731471763,-73.83183321446887,Kaieteur Restaurant,40.69956989231225,-73.83079342640727,Caribbean Restaurant
10964,Richmond Hill,40.69794731471763,-73.83183321446887,The Classic Diner,40.700039391718455,-73.83152051351573,Diner
10965,Richmond Hill,40.69794731471763,-73.83183321446887,Puppy Land,40.70050277573157,-73.83107597418446,Pet Service
10966,Richmond Hill,40.69794731471763,-73.83183321446887,Chase Bank,40.698384,-73.834178,Bank
10967,Richmond Hill,40.69794731471763,-73.83183321446887,"Forest Park, 112th Street Trailhead",40.70331193886035,-73.83322703499448,Trail
10968,Richmond Hill,40.69794731471763,-73.83183321446887,Vincent & Andrea's Pizzeria,40.698207943773696,-73.83510402118371,Pizza Place
10969,Richmond Hill,40.69794731471763,-73.83183321446887,Caribbean Cabana,40.69907265775512,-73.83331633531554,Lounge
10970,Richmond Hill,40.69794731471763,-73.83183321446887,Sohna Punjab,40.6936660171671,-73.82923516567223,Indian Restaurant
10971,Richmond Hill,40.69794731471763,-73.83183321446887,Tu Casa Restaurant,40.706112585751946,-73.83158644780553,South American Restaurant
10972,Richmond Hill,40.69794731471763,-73.83183321446887,Armando's Pollo Rico,40.6962585014142,-73.83800775417666,Peruvian Restaurant
10973,Richmond Hill,40.69794731471763,-73.83183321446887,Jo Paul's Uniforms,40.69501876831055,-73.84184265136719,Clothing Store
10974,Richmond Hill,40.69794731471763,-73.83183321446887,Tikka Indian Grill,40.70587364181698,-73.83094233462995,Indian Restaurant
10975,Richmond Hill,40.69794731471763,-73.83183321446887,Mi Casa Bar & Restaurant,40.699400655375136,-73.832631001499,Latin American Restaurant
10976,Richmond Hill,40.69794731471763,-73.83183321446887,Palmitas 2,40.69612468127423,-73.83834391211873,Mexican Restaurant
10977,Richmond Hill,40.69794731471763,-73.83183321446887,Myrtle Ave & Park Lane South,40.70106810344298,-73.84125741233655,Plaza
10978,Richmond Hill,40.69794731471763,-73.83183321446887,India Cafe,40.69383781617939,-73.8277668901829,Indian Restaurant
10979,Richmond Hill,40.69794731471763,-73.83183321446887,Alba's Grocery & Deli,40.706002275532,-73.83136124820884,Deli / Bodega
10980,Richmond Hill,40.69794731471763,-73.83183321446887,Maracas,40.700356,-73.827766,Lounge
10981,Richmond Hill,40.69794731471763,-73.83183321446887,Dollar Tree,40.6987081632653,-73.8340451020408,Discount Store
10982,Richmond Hill,40.69794731471763,-73.83183321446887,Dog Days & Cat Nights,40.70634800222273,-73.83401525297805,Pet Store
10983,Richmond Hill,40.69794731471763,-73.83183321446887,Lenihans,40.694361842784446,-73.82783801994587,Bar
10984,Richmond Hill,40.69794731471763,-73.83183321446887,Atlantic Diner,40.6921128,-73.833978,Diner
10985,Richmond Hill,40.69794731471763,-73.83183321446887,Carvel Ice Cream,40.69116373118126,-73.83761836866432,Ice Cream Shop
10986,Richmond Hill,40.69794731471763,-73.83183321446887,Rubie's Costume Company,40.700023,-73.829381,Clothing Store
10987,Richmond Hill,40.69794731471763,-73.83183321446887,The Venue,40.705805,-73.830967,New American Restaurant
10988,Richmond Hill,40.69794731471763,-73.83183321446887,Key Food,40.69915671859284,-73.83035473964,Supermarket
10989,Richmond Hill,40.69794731471763,-73.83183321446887,Paul Michael Brick Oven Cafe,40.70373,-73.82496,Italian Restaurant
10990,Richmond Hill,40.69794731471763,-73.83183321446887,Capital One Bank,40.6989087,-73.83342,Bank
10991,Richmond Hill,40.69794731471763,-73.83183321446887,New China Fresh,40.705968055799076,-73.83113436243129,Chinese Restaurant
10992,Richmond Hill,40.69794731471763,-73.83183321446887,Forest Park Track,40.70344534624565,-73.83158122375747,Track
10993,Richmond Hill,40.69794731471763,-73.83183321446887,Subway,40.69976284736527,-73.83118422301158,Sandwich Place
10994,Richmond Hill,40.69794731471763,-73.83183321446887,Dollar Tree,40.691836,-73.837383,Discount Store
10995,Richmond Hill,40.69794731471763,-73.83183321446887,Bravo Supermarkets,40.69583371685527,-73.83839164602489,Grocery Store
10996,Richmond Hill,40.69794731471763,-73.83183321446887,Punjabi Kabab House,40.694523225097875,-73.82825417979532,Indian Restaurant
10997,Richmond Hill,40.69794731471763,-73.83183321446887,Subway,40.703672367589405,-73.8247809640688,Sandwich Place
10998,Richmond Hill,40.69794731471763,-73.83183321446887,Papa John's Pizza,40.69339223311748,-73.82914717256668,Pizza Place
10999,Richmond Hill,40.69794731471763,-73.83183321446887,Smokey Oval Park,40.69467790690263,-73.82101970168624,Playground
11000,Richmond Hill,40.69794731471763,-73.83183321446887,Girasol Bakery,40.69908905029297,-73.83383178710938,Spanish Restaurant
11001,Richmond Hill,40.69794731471763,-73.83183321446887,Joy Nail Spa,40.70615691899099,-73.83187100240707,Cosmetics Shop
11002,Richmond Hill,40.69794731471763,-73.83183321446887,Sherwin-Williams Paint Store,40.690856387926516,-73.83780241012573,Hardware Store
11003,Richmond Hill,40.69794731471763,-73.83183321446887,Hangar 11 Bar & Grill,40.7060786158998,-73.83144928945858,Bar
11004,Richmond Hill,40.69794731471763,-73.83183321446887,CVS pharmacy,40.70355657346873,-73.82486143748316,Pharmacy
11005,Richmond Hill,40.69794731471763,-73.83183321446887,Tandoori Hut,40.693623,-73.827339,Indian Restaurant
11006,Richmond Hill,40.69794731471763,-73.83183321446887,Bamboo Gardens,40.69099190311372,-73.83806156387065,Chinese Restaurant
11007,Richmond Hill,40.69794731471763,-73.83183321446887,Dunkin',40.70124719829935,-73.83113730287903,Donut Shop
11008,Richmond Hill,40.69794731471763,-73.83183321446887,Royal India Palace,40.69386810373014,-73.82847953130718,Indian Restaurant
11009,Richmond Hill,40.69794731471763,-73.83183321446887,Shell,40.69168450931925,-73.83735907472925,Gas Station
11010,Richmond Hill,40.69794731471763,-73.83183321446887,ARN Deli Supermarket,40.69670486450195,-73.83675384521484,Deli / Bodega
11011,Richmond Hill,40.69794731471763,-73.83183321446887,Dale Pharmacy & Surgical Supply,40.69570871570173,-73.83916389273148,Pharmacy
11012,Richmond Hill,40.69794731471763,-73.83183321446887,Fine Fare Supermarket,40.695192,-73.840089,Market
11013,Richmond Hill,40.69794731471763,-73.83183321446887,Petland Discounts,40.703620535726685,-73.82510665205173,Pet Store
11014,Richmond Hill,40.69794731471763,-73.83183321446887,Davis Visionworks,40.703622,-73.824871,Optical Shop
11015,Richmond Hill,40.69794731471763,-73.83183321446887,LIRR Metropolitan Yard,40.70383963939362,-73.82431668062924,Park
11016,Richmond Hill,40.69794731471763,-73.83183321446887,Jackson Pond Playground,40.701065448853946,-73.84210448476082,Playground
11017,Richmond Hill,40.69794731471763,-73.83183321446887,Maria's Salon,40.69496154785156,-73.84236907958984,Cosmetics Shop
11018,Richmond Hill,40.69794731471763,-73.83183321446887,108 Park,40.70109288380093,-73.84236293313732,Park
11019,Richmond Hill,40.69794731471763,-73.83183321446887,Zen Restaurant/Lounge,40.68989652634189,-73.82719574840993,Other Nightlife
11020,Richmond Hill,40.69794731471763,-73.83183321446887,Singh Farm Corp.,40.68973922729492,-73.82756805419922,Grocery Store
11021,Richmond Hill,40.69794731471763,-73.83183321446887,Punjabi Diner,40.689400559576214,-73.82835741529003,Indian Restaurant
11022,Flushing,40.76445419697846,-73.83177300329582,Debasaki,40.764851521130126,-73.83176733519196,Korean Restaurant
11023,Flushing,40.76445419697846,-73.83177300329582,"Happy Lamb Hot Pot, Flushing",40.762082722288476,-73.82896298002208,Hotpot Restaurant
11024,Flushing,40.76445419697846,-73.83177300329582,Spring Shabu Shabu Buffet,40.76108332906161,-73.82960945600507,Hotpot Restaurant
11025,Flushing,40.76445419697846,-73.83177300329582,Flushing Town Hall,40.763623167949845,-73.83013898652432,Performing Arts Venue
11026,Flushing,40.76445419697846,-73.83177300329582,Joo Mak Gol Korean Restaurant,40.763658,-73.831737,Food
11027,Flushing,40.76445419697846,-73.83177300329582,DunHuang Lanzhou Beef Noodle,40.76231631938525,-73.82763322903858,Chinese Restaurant
11028,Flushing,40.76445419697846,-73.83177300329582,New York Badminton Center,40.76529959854244,-73.83443777007867,Gym / Fitness Center
11029,Flushing,40.76445419697846,-73.83177300329582,Haidilao Hotpot,40.761195237520774,-73.82774949073792,Hotpot Restaurant
11030,Flushing,40.76445419697846,-73.83177300329582,Joe’s Steam Rice Roll,40.7598362781255,-73.82921471579348,Cantonese Restaurant
11031,Flushing,40.76445419697846,-73.83177300329582,Quaker Meeting House,40.763127877567435,-73.83052804358613,Church
